person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,5.0,2026-09-07 09:00:05,417933642#0,restaurant|bus_stop,,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,105.0,100.0,taxi_respawn_3,picked
dyn_pax_2,6.0,2026-09-07 09:00:06,523141074#0,company|restaurant|subway_entrance,,524.0338794858329,871.4890157117229,37.4993777454413,127.02670460634431,146.0,140.0,taxi_respawn_15,picked
dyn_pax_3,7.0,2026-09-07 09:00:07,417750354#1,restaurant,,919.2899707887079,1024.6134421491665,37.5008317366974,127.03113741131199,99.0,92.0,taxi_respawn_14,picked
dyn_pax_4,8.0,2026-09-07 09:00:08,-504509918#2,company|restaurant|bus_stop,,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,192.0,184.0,taxi_respawn_27,picked
dyn_pax_5,11.0,2026-09-07 09:00:11,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,35.0,24.0,taxi_39,picked
dyn_pax_6,14.0,2026-09-07 09:00:14,-256787796#4,restaurant,,620.2926176327408,895.5374521094307,37.49961256354246,127.02778727239327,227.0,213.0,taxi_respawn_29,picked
dyn_pax_7,15.0,2026-09-07 09:00:15,521770119#0,restaurant|bus_stop,,548.9831206778387,935.1148840516827,37.499955620541705,127.02697161236954,182.0,167.0,taxi_5,picked
dyn_pax_8,17.0,2026-09-07 09:00:17,521766180#1,company|restaurant|bus_stop,,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,193.0,176.0,taxi_47,picked
dyn_pax_10,18.0,2026-09-07 09:00:18,239962780#1,company|restaurant,,78.091042197054,1418.7355011637856,37.504223128704645,127.02153236485597,22.0,4.0,taxi_46,picked
dyn_pax_9,18.0,2026-09-07 09:00:18,1229817205#0,company|subway_entrance|bus_stop,,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,37.0,19.0,taxi_16,picked
dyn_pax_11,21.0,2026-09-07 09:00:21,218864491#0,restaurant|bus_stop,,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,65.0,44.0,taxi_12,picked
dyn_pax_12,24.0,2026-09-07 09:00:24,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,125.0,101.0,taxi_respawn_26,picked
dyn_pax_13,29.0,2026-09-07 09:00:29,1229817205#0,company|subway_entrance|bus_stop,,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,103.0,74.0,taxi_40,picked
dyn_pax_14,29.0,2026-09-07 09:00:29,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,53.0,24.0,taxi_15,picked
dyn_pax_15,31.0,2026-09-07 09:00:31,-417750354#1,restaurant,,946.150029211292,974.2465578508335,37.500383078435064,127.03145303198383,67.0,36.0,taxi_6,picked
dyn_pax_16,32.0,2026-09-07 09:00:32,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,136.0,104.0,taxi_respawn_16,picked
dyn_pax_17,33.0,2026-09-07 09:00:33,-506191135#22,residential|company|restaurant|bus_stop,,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,65.0,32.0,taxi_27,picked
dyn_pax_18,34.0,2026-09-07 09:00:34,-504509918#2,company|restaurant|bus_stop,,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,97.0,63.0,taxi_41,picked
dyn_pax_19,34.0,2026-09-07 09:00:34,26163000#3,restaurant,,602.970622715944,1275.0711016561868,37.50302824900089,127.02750144434575,79.0,45.0,taxi_4,picked
