person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,9.0,2026-07-03 09:00:09,521766175#1,company|restaurant|subway_entrance,,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,78.0,69.0,taxi_respawn_27,picked
dyn_pax_2,12.0,2026-07-03 09:00:12,521770119#1,restaurant|bus_stop,,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,233.0,221.0,taxi_47,picked
dyn_pax_3,17.0,2026-07-03 09:00:17,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,49.0,32.0,taxi_39,picked
dyn_pax_4,18.0,2026-07-03 09:00:18,-506191135#2,residential|bus_stop,,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,24.0,6.0,taxi_15,picked
dyn_pax_5,26.0,2026-07-03 09:00:26,178441450#1,residential|company|restaurant|bus_stop,,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,53.0,27.0,taxi_5,picked
dyn_pax_6,28.0,2026-07-03 09:00:28,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,141.0,113.0,taxi_respawn_32,picked
dyn_pax_7,29.0,2026-07-03 09:00:29,218864491#0,restaurant|bus_stop,,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,108.0,79.0,taxi_8,picked
dyn_pax_8,32.0,2026-07-03 09:00:32,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,163.0,131.0,taxi_16,picked
dyn_pax_9,35.0,2026-07-03 09:00:35,1229817205#1,residential|bus_stop,,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,107.0,72.0,taxi_respawn_15,picked
dyn_pax_10,37.0,2026-07-03 09:00:37,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,113.0,76.0,taxi_12,picked
dyn_pax_11,40.0,2026-07-03 09:00:40,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,73.0,33.0,taxi_25,picked
dyn_pax_12,41.0,2026-07-03 09:00:41,-541692164#2,subway_entrance,,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,48.0,7.0,taxi_36,picked
dyn_pax_13,51.0,2026-07-03 09:00:51,521766180#1,company|restaurant|bus_stop,,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,118.0,67.0,taxi_31,picked
dyn_pax_14,52.0,2026-07-03 09:00:52,494824662#3,company|restaurant|subway_entrance,,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,172.0,120.0,taxi_respawn_33,picked
dyn_pax_15,54.0,2026-07-03 09:00:54,1117538958#3,bus_stop,,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,57.0,3.0,taxi_20,picked
dyn_pax_16,55.0,2026-07-03 09:00:55,-504509918#2,company|restaurant|bus_stop,,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,97.0,42.0,taxi_respawn_14,picked
dyn_pax_17,63.0,2026-07-03 09:01:03,521770119#1,restaurant|bus_stop,,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,160.0,97.0,taxi_32,picked
dyn_pax_18,64.0,2026-07-03 09:01:04,521770119#0,restaurant|bus_stop,,548.9831206778387,935.1148840516827,37.499955620541705,127.02697161236954,103.0,39.0,taxi_0,picked
dyn_pax_19,66.0,2026-07-03 09:01:06,218864491#0,restaurant|bus_stop,,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,185.0,119.0,taxi_respawn_22,picked
dyn_pax_20,69.0,2026-07-03 09:01:09,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,119.0,50.0,taxi_23,picked
dyn_pax_21,70.0,2026-07-03 09:01:10,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,134.0,64.0,taxi_40,picked
dyn_pax_22,72.0,2026-07-03 09:01:12,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,188.0,116.0,taxi_19,picked
dyn_pax_23,77.0,2026-07-03 09:01:17,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,230.0,153.0,taxi_11,picked
dyn_pax_24,78.0,2026-07-03 09:01:18,218877837#2,company|restaurant|bus_stop,,479.4555212141038,978.0213907550284,37.500328997763305,127.02617530290202,89.0,11.0,taxi_18,picked
dyn_pax_25,81.0,2026-07-03 09:01:21,-541692164#2,subway_entrance,,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,119.0,38.0,taxi_respawn_23,picked
dyn_pax_26,85.0,2026-07-03 09:01:25,417750337#1,restaurant,,654.3039749436668,1311.1147669608317,37.50336263595113,127.02807333923603,99.0,14.0,taxi_22,picked
dyn_pax_27,87.0,2026-07-03 09:01:27,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,158.0,71.0,taxi_respawn_16,picked
