person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,3.0,2026-09-07 09:00:03,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,82.0,79.0,taxi_38,picked
dyn_pax_2,3.0,2026-09-07 09:00:03,-129731852,restaurant,,721.4959946165901,929.589824990092,37.499938423771525,127.02892348366522,180.0,177.0,taxi_respawn_17,picked
dyn_pax_3,6.0,2026-09-07 09:00:06,521770116#2,company|restaurant|bus_stop,,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,128.0,122.0,taxi_27,picked
dyn_pax_4,9.0,2026-09-07 09:00:09,521770116#2,company|restaurant|bus_stop,,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,122.0,113.0,taxi_47,picked
dyn_pax_5,14.0,2026-09-07 09:00:14,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,71.0,57.0,taxi_39,picked
dyn_pax_6,18.0,2026-09-07 09:00:18,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,90.0,72.0,taxi_respawn_23,picked
dyn_pax_7,21.0,2026-09-07 09:00:21,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,119.0,98.0,taxi_respawn_30,picked
dyn_pax_8,21.0,2026-09-07 09:00:21,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,80.0,59.0,taxi_16,picked
dyn_pax_9,26.0,2026-09-07 09:00:26,1117538957#3,restaurant|subway_entrance|bus_stop,,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,65.0,39.0,taxi_15,picked
dyn_pax_10,28.0,2026-09-07 09:00:28,-117790039#4,restaurant,,976.1736160857955,1107.3942396063046,37.50158817580974,127.03176100793065,49.0,21.0,taxi_6,picked
dyn_pax_11,29.0,2026-09-07 09:00:29,1117538957#3,restaurant|subway_entrance|bus_stop,,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,71.0,42.0,taxi_40,picked
dyn_pax_12,31.0,2026-09-07 09:00:31,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,108.0,77.0,taxi_respawn_15,picked
dyn_pax_13,31.0,2026-09-07 09:00:31,975332778#1,bus_stop,,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,89.0,58.0,taxi_12,picked
dyn_pax_14,38.0,2026-09-07 09:00:38,975332778#1,bus_stop,,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,97.0,59.0,taxi_25,picked
dyn_pax_15,40.0,2026-09-07 09:00:40,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,496.0,456.0,taxi_respawn_31,picked
dyn_pax_16,41.0,2026-09-07 09:00:41,178441450#1,residential|company|restaurant|bus_stop,,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,58.0,17.0,taxi_respawn_14,picked
dyn_pax_17,43.0,2026-09-07 09:00:43,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,136.0,93.0,taxi_41,picked
dyn_pax_18,43.0,2026-09-07 09:00:43,-309155295#4,residential|restaurant,,966.4689567179357,639.4784987131154,37.49737120494098,127.0317619612052,84.0,41.0,taxi_respawn_22,picked
dyn_pax_19,44.0,2026-09-07 09:00:44,480850873,company|restaurant|bus_stop,,548.1935052770749,708.5896639848544,37.49791486187585,127.0270163956136,138.0,94.0,taxi_11,picked
dyn_pax_20,46.0,2026-09-07 09:00:46,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,113.0,67.0,taxi_respawn_13,picked
dyn_pax_21,49.0,2026-09-07 09:00:49,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,108.0,59.0,taxi_29,picked
dyn_pax_22,50.0,2026-09-07 09:00:50,504227065,company,,441.32681628575455,666.8408278135128,37.497518581743364,127.0258180180219,231.0,181.0,taxi_respawn_16,picked
dyn_pax_23,51.0,2026-09-07 09:00:51,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,99.0,48.0,taxi_3,picked
dyn_pax_24,52.0,2026-09-07 09:00:52,1376141183#0,bus_stop,,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,97.0,45.0,taxi_23,picked
dyn_pax_25,54.0,2026-09-07 09:00:54,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,150.0,96.0,taxi_0,picked
dyn_pax_26,55.0,2026-09-07 09:00:55,1117538958#3,bus_stop,,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,126.0,71.0,taxi_20,picked
dyn_pax_27,58.0,2026-09-07 09:00:58,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,63.0,5.0,taxi_46,picked
dyn_pax_28,60.0,2026-09-07 09:01:00,521770116#2,company|restaurant|bus_stop,,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,218.0,158.0,taxi_36,picked
dyn_pax_29,63.0,2026-09-07 09:01:03,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,94.0,31.0,taxi_31,picked
dyn_pax_30,64.0,2026-09-07 09:01:04,-542367267#1,bus_stop,,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,101.0,37.0,taxi_5,picked
dyn_pax_31,64.0,2026-09-07 09:01:04,480850873,company|restaurant|bus_stop,,548.1935052770749,708.5896639848544,37.49791486187585,127.0270163956136,403.0,339.0,taxi_respawn_28,picked
dyn_pax_32,66.0,2026-09-07 09:01:06,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,72.0,6.0,taxi_respawn_1,picked
dyn_pax_33,67.0,2026-09-07 09:01:07,521766180#1,company|restaurant|bus_stop,,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,195.0,128.0,taxi_18,picked
dyn_pax_34,73.0,2026-09-07 09:01:13,-542367267#1,bus_stop,,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,145.0,72.0,taxi_8,picked
dyn_pax_35,76.0,2026-09-07 09:01:16,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,84.0,8.0,taxi_respawn_27,picked
dyn_pax_36,78.0,2026-09-07 09:01:18,1229817205#0,company|subway_entrance|bus_stop,,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,150.0,72.0,taxi_32,picked
dyn_pax_37,80.0,2026-09-07 09:01:20,1117538958#3,bus_stop,,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,97.0,17.0,taxi_13,picked
dyn_pax_38,89.0,2026-09-07 09:01:29,521766182#1,company|restaurant|subway_entrance,,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,153.0,64.0,taxi_19,picked
dyn_pax_39,92.0,2026-09-07 09:01:32,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,150.0,58.0,taxi_respawn_36,picked
dyn_pax_40,93.0,2026-09-07 09:01:33,523141074#0,company|restaurant|subway_entrance,,524.0338794858329,871.4890157117229,37.4993777454413,127.02670460634431,145.0,52.0,taxi_respawn_25,picked
dyn_pax_41,95.0,2026-09-07 09:01:35,1376141183#0,bus_stop,,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,172.0,77.0,taxi_42,picked
dyn_pax_42,100.0,2026-09-07 09:01:40,1117538957#3,restaurant|subway_entrance|bus_stop,,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,157.0,57.0,taxi_respawn_9,picked
dyn_pax_43,101.0,2026-09-07 09:01:41,523141074#0,company|restaurant|subway_entrance,,524.0338794858329,871.4890157117229,37.4993777454413,127.02670460634431,188.0,87.0,taxi_respawn_12,picked
