person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,3.0,2026-09-07 09:00:03,1229817205#0,company|subway_entrance|bus_stop,,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,100.0,97.0,taxi_respawn_15,picked
dyn_pax_2,4.0,2026-09-07 09:00:04,375049565#2,restaurant,,1048.966709229659,894.5327467658005,37.49968436369115,127.03263441305876,180.0,176.0,taxi_43,picked
dyn_pax_3,5.0,2026-09-07 09:00:05,-417933646#4,company|restaurant,,761.9867537178288,747.7080569325292,37.49830761500862,127.02942437673002,118.0,113.0,taxi_respawn_17,picked
dyn_pax_4,9.0,2026-09-07 09:00:09,1117538957#3,restaurant|subway_entrance|bus_stop,,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,21.0,12.0,taxi_39,picked
dyn_pax_5,9.0,2026-09-07 09:00:09,-557469234,restaurant,,929.7298817515857,1030.9986809445256,37.50089122514563,127.03125394368278,105.0,96.0,taxi_26,picked
dyn_pax_6,11.0,2026-09-07 09:00:11,506191135#3,residential|company|restaurant|bus_stop,,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,20.0,9.0,taxi_5,picked
dyn_pax_7,14.0,2026-09-07 09:00:14,417933645#0,residential|restaurant,,823.1026288816429,385.61625104994533,37.49505730126708,127.03020109557775,72.0,58.0,taxi_12,picked
dyn_pax_8,17.0,2026-09-07 09:00:17,218877837#2,company|restaurant|bus_stop,,479.4555212141038,978.0213907550284,37.500328997763305,127.02617530290202,144.0,127.0,taxi_15,picked
dyn_pax_10,18.0,2026-09-07 09:00:18,-805827765,restaurant,,955.7439147780814,1157.0835718820576,37.50203194319751,127.03151825266303,45.0,27.0,taxi_6,picked
dyn_pax_9,18.0,2026-09-07 09:00:18,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,44.0,26.0,taxi_16,picked
dyn_pax_11,21.0,2026-09-07 09:00:21,129731720#0,residential|company|restaurant,,292.10678712231254,1113.150773394943,37.50151085547559,127.02402489828896,210.0,189.0,taxi_47,picked
dyn_pax_12,22.0,2026-09-07 09:00:22,-117790031#1,restaurant,,730.7814463439225,1053.3410552584976,37.501054966737435,127.02899915797848,88.0,66.0,taxi_4,picked
dyn_pax_13,23.0,2026-09-07 09:00:23,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,67.0,44.0,taxi_25,picked
dyn_pax_14,24.0,2026-09-07 09:00:24,480850873,company|restaurant|bus_stop,,548.1935052770749,708.5896639848544,37.49791486187585,127.0270163956136,48.0,24.0,taxi_respawn_28,picked
