person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,3.0,2026-07-03 09:00:03,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,107.0,104.0,taxi_respawn_31,picked
dyn_pax_2,6.0,2026-07-03 09:00:06,-506191135#22,residential|company|restaurant|bus_stop,,38.693950105848444,1321.9513167019495,37.50334380565249,127.02110990869835,70.0,64.0,taxi_respawn_1,picked
dyn_pax_3,9.0,2026-07-03 09:00:09,521766175#1,company|restaurant|subway_entrance,,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,70.0,61.0,taxi_respawn_9,picked
dyn_pax_4,11.0,2026-07-03 09:00:11,218864491#0,restaurant|bus_stop,,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,108.0,97.0,taxi_respawn_15,picked
dyn_pax_5,12.0,2026-07-03 09:00:12,1376141183#0,bus_stop,,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,144.0,132.0,taxi_15,picked
dyn_pax_6,14.0,2026-07-03 09:00:14,1376141182#0,bus_stop,,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,74.0,60.0,taxi_18,picked
dyn_pax_7,15.0,2026-07-03 09:00:15,1117538957#3,restaurant|subway_entrance|bus_stop,,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,68.0,53.0,taxi_respawn_14,picked
dyn_pax_8,17.0,2026-07-03 09:00:17,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,70.0,53.0,taxi_12,picked
dyn_pax_9,18.0,2026-07-03 09:00:18,-506191135#2,residential|bus_stop,,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,113.0,95.0,taxi_respawn_16,picked
dyn_pax_10,23.0,2026-07-03 09:00:23,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,118.0,95.0,taxi_40,picked
dyn_pax_11,28.0,2026-07-03 09:00:28,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,76.0,48.0,taxi_25,picked
dyn_pax_12,29.0,2026-07-03 09:00:29,417933642#0,restaurant|bus_stop,,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,99.0,70.0,taxi_43,picked
dyn_pax_13,32.0,2026-07-03 09:00:32,-504509918#2,company|restaurant|bus_stop,,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,97.0,65.0,taxi_23,picked
dyn_pax_14,37.0,2026-07-03 09:00:37,-379463134#2,restaurant,,527.5499142349145,1277.2476095039178,37.503033607059436,127.02664812966836,117.0,80.0,taxi_16,picked
dyn_pax_15,38.0,2026-07-03 09:00:38,521770119#1,restaurant|bus_stop,,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,97.0,59.0,taxi_42,picked
dyn_pax_16,40.0,2026-07-03 09:00:40,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,112.0,72.0,taxi_1,picked
dyn_pax_17,41.0,2026-07-03 09:00:41,218864491#0,restaurant|bus_stop,,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,121.0,80.0,taxi_3,picked
dyn_pax_18,44.0,2026-07-03 09:00:44,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,227.0,183.0,taxi_20,picked
dyn_pax_19,46.0,2026-07-03 09:00:46,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,69.0,23.0,taxi_respawn_13,picked
dyn_pax_20,47.0,2026-07-03 09:00:47,521770119#1,restaurant|bus_stop,,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,238.0,191.0,taxi_respawn_27,picked
dyn_pax_21,49.0,2026-07-03 09:00:49,521770119#0,restaurant|bus_stop,,548.9831206778387,935.1148840516827,37.499955620541705,127.02697161236954,127.0,78.0,taxi_6,picked
dyn_pax_22,49.0,2026-07-03 09:00:49,-129731834#1,residential,,78.2122165689223,720.9585140244731,37.49793738265588,127.02169964763026,115.0,66.0,taxi_respawn_28,picked
dyn_pax_23,51.0,2026-07-03 09:00:51,-541692164#2,subway_entrance,,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,107.0,56.0,taxi_9,picked
dyn_pax_24,54.0,2026-07-03 09:00:54,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,85.0,31.0,taxi_19,picked
dyn_pax_25,58.0,2026-07-03 09:00:58,523141074#0,company|restaurant|subway_entrance,,524.0338794858329,871.4890157117229,37.4993777454413,127.02670460634431,73.0,15.0,taxi_0,picked
dyn_pax_26,62.0,2026-07-03 09:01:02,-117790031#1,restaurant,,730.7814463439225,1053.3410552584976,37.501054966737435,127.02899915797848,166.0,104.0,taxi_respawn_37,picked
dyn_pax_27,64.0,2026-07-03 09:01:04,541692164#1,subway_entrance,,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,131.0,67.0,taxi_respawn_30,picked
dyn_pax_28,66.0,2026-07-03 09:01:06,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,189.0,123.0,taxi_respawn_2,picked
dyn_pax_29,67.0,2026-07-03 09:01:07,-541692164#2,subway_entrance,,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,130.0,63.0,taxi_respawn_8,picked
