person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,9.0,2026-07-03 09:00:09,521766175#1,company|restaurant|subway_entrance,,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,78.0,69.0,taxi_respawn_27,picked
dyn_pax_2,12.0,2026-07-03 09:00:12,521770119#1,restaurant|bus_stop,,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,239.0,227.0,taxi_47,picked
dyn_pax_3,17.0,2026-07-03 09:00:17,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,49.0,32.0,taxi_39,picked
dyn_pax_4,18.0,2026-07-03 09:00:18,-506191135#2,residential|bus_stop,,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,24.0,6.0,taxi_15,picked
dyn_pax_5,26.0,2026-07-03 09:00:26,178441450#1,residential|company|restaurant|bus_stop,,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,54.0,28.0,taxi_5,picked
dyn_pax_6,28.0,2026-07-03 09:00:28,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,140.0,112.0,taxi_respawn_32,picked
dyn_pax_7,29.0,2026-07-03 09:00:29,218864491#0,restaurant|bus_stop,,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,108.0,79.0,taxi_8,picked
dyn_pax_8,32.0,2026-07-03 09:00:32,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,167.0,135.0,taxi_16,picked
dyn_pax_9,35.0,2026-07-03 09:00:35,1229817205#1,residential|bus_stop,,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,106.0,71.0,taxi_respawn_15,picked
dyn_pax_10,37.0,2026-07-03 09:00:37,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,111.0,74.0,taxi_12,picked
dyn_pax_11,40.0,2026-07-03 09:00:40,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,74.0,34.0,taxi_25,picked
dyn_pax_12,41.0,2026-07-03 09:00:41,-541692164#2,subway_entrance,,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,49.0,8.0,taxi_36,picked
