person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,3.0,2026-09-07 09:00:03,-506191135#2,residential|bus_stop,,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,107.0,104.0,taxi_47,picked
dyn_pax_2,3.0,2026-09-07 09:00:03,417731530,company|restaurant,,191.66975375905443,1429.5779711342507,37.5043423120142,127.02281406437154,105.0,102.0,taxi_respawn_13,picked
dyn_pax_3,5.0,2026-09-07 09:00:05,480850873,company|restaurant|bus_stop,,548.1935052770749,708.5896639848544,37.49791486187585,127.0270163956136,135.0,130.0,taxi_respawn_23,picked
dyn_pax_4,6.0,2026-09-07 09:00:06,1229817205#0,company|subway_entrance|bus_stop,,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,102.0,96.0,taxi_respawn_9,picked
dyn_pax_5,8.0,2026-09-07 09:00:08,417933646#2,residential|restaurant,,830.3119525357222,594.5819430897021,37.496941093289735,127.0302331440542,97.0,89.0,taxi_respawn_20,picked
dyn_pax_6,9.0,2026-09-07 09:00:09,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,36.0,27.0,taxi_39,picked
dyn_pax_7,10.0,2026-09-07 09:00:10,1117538958#2,company,,104.12900552775619,520.131995808405,37.496133188537314,127.02204040818502,153.0,143.0,taxi_respawn_1,picked
dyn_pax_8,11.0,2026-09-07 09:00:11,506191135#3,residential|company|restaurant|bus_stop,,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,19.0,8.0,taxi_5,picked
dyn_pax_9,11.0,2026-09-07 09:00:11,-129731857#1,restaurant,,773.0987126859483,849.1784152186673,37.4992237894183,127.02952598601298,172.0,161.0,taxi_respawn_5,picked
dyn_pax_10,14.0,2026-09-07 09:00:14,26163000#0,restaurant,,655.1679463942612,1215.3400880972458,37.50250003106797,127.02810580802628,64.0,50.0,taxi_4,picked
dyn_pax_11,15.0,2026-09-07 09:00:15,117790051#2,restaurant,,558.5532373104973,1361.778638311631,37.503800946163,127.02697864469606,53.0,38.0,taxi_respawn_2,picked
dyn_pax_12,17.0,2026-09-07 09:00:17,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,46.0,29.0,taxi_16,picked
dyn_pax_13,18.0,2026-09-07 09:00:18,-541692164#2,subway_entrance,,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,97.0,79.0,taxi_respawn_15,picked
dyn_pax_14,21.0,2026-09-07 09:00:21,-542367267#1,bus_stop,,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,41.0,20.0,taxi_respawn_17,picked
dyn_pax_15,22.0,2026-09-07 09:00:22,-417933646#1,residential|restaurant,,826.6019869456061,577.8075382253838,37.49678928421788,127.03019516859905,51.0,29.0,taxi_12,picked
dyn_pax_16,24.0,2026-09-07 09:00:24,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,44.0,20.0,taxi_23,picked
dyn_pax_17,24.0,2026-09-07 09:00:24,417731530,company|restaurant,,191.66975375905443,1429.5779711342507,37.5043423120142,127.02281406437154,32.0,8.0,taxi_36,picked
dyn_pax_18,29.0,2026-09-07 09:00:29,1117538958#3,bus_stop,,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,40.0,11.0,taxi_respawn_25,picked
dyn_pax_19,30.0,2026-09-07 09:00:30,504509918#0,residential|restaurant,,511.83203920742636,882.9034728009249,37.49947826486711,127.02656393710718,141.0,111.0,taxi_respawn_29,picked
dyn_pax_20,31.0,2026-09-07 09:00:31,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,52.0,21.0,taxi_15,picked
