person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,5.0,2026-09-07 09:00:05,975332778#1,bus_stop,,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,103.0,98.0,taxi_respawn_9,picked
dyn_pax_2,6.0,2026-09-07 09:00:06,1376141182#0,bus_stop,,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,75.0,69.0,taxi_18,picked
dyn_pax_3,8.0,2026-09-07 09:00:08,417933642#0,restaurant|bus_stop,,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,101.0,93.0,taxi_43,picked
dyn_pax_4,9.0,2026-09-07 09:00:09,1229817205#1,residential|bus_stop,,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,109.0,100.0,taxi_15,picked
dyn_pax_5,9.0,2026-09-07 09:00:09,417933645#2,residential|company|restaurant,,757.7944798520502,568.4010952306102,37.496691568512986,127.02941943794849,104.0,95.0,taxi_respawn_15,picked
dyn_pax_6,10.0,2026-09-07 09:00:10,521766175#1,company|restaurant|subway_entrance,,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,69.0,59.0,taxi_respawn_18,picked
dyn_pax_7,13.0,2026-09-07 09:00:13,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,158.0,145.0,taxi_respawn_33,picked
dyn_pax_8,14.0,2026-09-07 09:00:14,521770119#0,restaurant|bus_stop,,548.9831206778387,935.1148840516827,37.499955620541705,127.02697161236954,89.0,75.0,taxi_12,picked
dyn_pax_9,15.0,2026-09-07 09:00:15,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,107.0,92.0,taxi_6,picked
dyn_pax_10,18.0,2026-09-07 09:00:18,480850873,company|restaurant|bus_stop,,548.1935052770749,708.5896639848544,37.49791486187585,127.0270163956136,83.0,65.0,taxi_23,picked
dyn_pax_11,19.0,2026-09-07 09:00:19,990628460#0,restaurant,,624.9193131653682,704.9656163236222,37.49789670602668,127.02788475117727,110.0,91.0,taxi_1,picked
dyn_pax_12,20.0,2026-09-07 09:00:20,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,83.0,63.0,taxi_38,picked
dyn_pax_13,20.0,2026-09-07 09:00:20,-117790062#4,company,,666.6267400273903,1210.7400577041187,37.50246075614395,127.02823646445898,81.0,61.0,taxi_42,picked
dyn_pax_14,21.0,2026-09-07 09:00:21,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,136.0,115.0,taxi_40,picked
dyn_pax_15,26.0,2026-09-07 09:00:26,521766182#1,company|restaurant|subway_entrance,,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,173.0,147.0,taxi_respawn_27,picked
dyn_pax_16,26.0,2026-09-07 09:00:26,521770119#0,restaurant|bus_stop,,548.9831206778387,935.1148840516827,37.499955620541705,127.02697161236954,236.0,210.0,taxi_20,picked
dyn_pax_17,28.0,2026-09-07 09:00:28,494824662#3,restaurant|subway_entrance,,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,169.0,141.0,taxi_respawn_4,picked
dyn_pax_18,29.0,2026-09-07 09:00:29,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,128.0,99.0,taxi_3,picked
dyn_pax_19,31.0,2026-09-07 09:00:31,-542367267#0,company,,179.75773525047865,1390.7576253945435,37.50399035207237,127.02268859703804,69.0,38.0,taxi_7,picked
dyn_pax_20,31.0,2026-09-07 09:00:31,-417933646#1,residential|restaurant,,826.6019869456061,577.8075382253838,37.49678928421788,127.03019516859905,144.0,113.0,taxi_respawn_22,picked
dyn_pax_21,34.0,2026-09-07 09:00:34,178441450#1,residential|company|restaurant|bus_stop,,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,74.0,40.0,taxi_respawn_6,picked
