person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,3.0,2026-09-07 09:00:03,1376141182#0,bus_stop,,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,75.0,72.0,taxi_18,picked
dyn_pax_2,5.0,2026-09-07 09:00:05,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,133.0,128.0,taxi_3,picked
dyn_pax_3,8.0,2026-09-07 09:00:08,1117538958#3,bus_stop,,160.18899290588462,540.6019911995099,37.49632820280781,127.02266936696756,90.0,82.0,taxi_41,picked
dyn_pax_4,11.0,2026-09-07 09:00:11,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,361.0,350.0,taxi_respawn_27,picked
dyn_pax_5,15.0,2026-09-07 09:00:15,541692164#1,subway_entrance,,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,99.0,84.0,taxi_47,picked
dyn_pax_6,17.0,2026-09-07 09:00:17,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,101.0,84.0,taxi_20,picked
dyn_pax_7,18.0,2026-09-07 09:00:18,1229817205#1,residential|bus_stop,,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,377.0,359.0,taxi_15,picked
dyn_pax_8,19.0,2026-09-07 09:00:19,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,106.0,87.0,taxi_40,picked
dyn_pax_9,21.0,2026-09-07 09:00:21,218864491#0,restaurant|bus_stop,,769.9803916976219,760.1217113917903,37.49842094941813,127.02951181742357,114.0,93.0,taxi_respawn_14,picked
dyn_pax_10,24.0,2026-09-07 09:00:24,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,73.0,49.0,taxi_respawn_1,picked
dyn_pax_11,25.0,2026-09-07 09:00:25,-523141073,residential|company,,283.47995026542384,1109.9635024546676,37.50148051131825,127.02392811188028,143.0,118.0,taxi_9,picked
dyn_pax_12,26.0,2026-09-07 09:00:26,520307304#0,school|subway_entrance|bus_stop,,602.6035134310263,763.145495629718,37.498416594724866,127.02761864854104,78.0,52.0,taxi_12,picked
dyn_pax_13,26.0,2026-09-07 09:00:26,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,111.0,85.0,taxi_1,picked
dyn_pax_14,28.0,2026-09-07 09:00:28,521770116#2,company|restaurant|bus_stop,,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,69.0,41.0,taxi_respawn_32,picked
dyn_pax_15,28.0,2026-09-07 09:00:28,129731852,restaurant,,626.5739131314494,885.3301415107766,37.499521799012015,127.0278607124155,135.0,107.0,taxi_16,picked
dyn_pax_16,29.0,2026-09-07 09:00:29,1117538957#3,restaurant|subway_entrance|bus_stop,,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,114.0,85.0,taxi_respawn_37,picked
dyn_pax_17,29.0,2026-09-07 09:00:29,129731857#2,company,,789.9847076009492,845.2662126154856,37.499191732762846,127.02971783662417,115.0,86.0,taxi_6,picked
dyn_pax_18,31.0,2026-09-07 09:00:31,-504509918#2,company|restaurant|bus_stop,,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,97.0,66.0,taxi_23,picked
dyn_pax_19,32.0,2026-09-07 09:00:32,521770119#1,restaurant|bus_stop,,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,161.0,129.0,taxi_respawn_22,picked
dyn_pax_20,32.0,2026-09-07 09:00:32,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,70.0,38.0,taxi_respawn_13,picked
dyn_pax_21,34.0,2026-09-07 09:00:34,129731859#6,restaurant,,984.8051641629477,982.1134039896856,37.50046123095764,127.0318882391282,90.0,56.0,taxi_respawn_2,picked
dyn_pax_22,37.0,2026-09-07 09:00:37,-541692164#2,subway_entrance,,317.7122087179151,1441.0296574375257,37.504469327730426,127.0242365566347,105.0,68.0,taxi_5,picked
