person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,3.0,2026-09-07 09:00:03,521766182#1,company|restaurant|subway_entrance,,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,79.0,76.0,taxi_respawn_31,picked
dyn_pax_2,3.0,2026-09-07 09:00:03,557469234,restaurant,,982.7249512156621,987.801549540822,37.50051207965727,127.03186337298402,89.0,86.0,taxi_respawn_11,picked
dyn_pax_3,8.0,2026-09-07 09:00:08,-542367267#1,bus_stop,,247.51018316686128,1414.7184918773391,37.504219024473855,127.02344900430944,71.0,63.0,taxi_respawn_2,picked
dyn_pax_4,9.0,2026-09-07 09:00:09,521766182#1,company|restaurant|subway_entrance,,681.695169875507,539.6867345716422,37.496418539503196,127.02856584056028,141.0,132.0,taxi_respawn_7,picked
dyn_pax_5,11.0,2026-09-07 09:00:11,1376141182#0,bus_stop,,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,71.0,60.0,taxi_18,picked
dyn_pax_6,11.0,2026-09-07 09:00:11,521770119#1,restaurant|bus_stop,,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,148.0,137.0,taxi_15,picked
dyn_pax_7,12.0,2026-09-07 09:00:12,178441450#1,residential|company|restaurant|bus_stop,,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,71.0,59.0,taxi_respawn_34,picked
dyn_pax_8,13.0,2026-09-07 09:00:13,-117790039#4,restaurant,,976.1736160857955,1107.3942396063046,37.50158817580974,127.03176100793065,74.0,61.0,taxi_39,picked
dyn_pax_9,13.0,2026-09-07 09:00:13,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,71.0,58.0,taxi_respawn_20,picked
dyn_pax_10,14.0,2026-09-07 09:00:14,-504509918#2,company|restaurant|bus_stop,,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,110.0,96.0,taxi_respawn_8,picked
dyn_pax_11,15.0,2026-09-07 09:00:15,-129731858#3,restaurant,,760.2046779472714,898.6469063162286,37.49966698472747,127.02936848203807,85.0,70.0,taxi_12,picked
dyn_pax_12,17.0,2026-09-07 09:00:17,494824662#3,restaurant|subway_entrance,,729.424850252167,406.6843378518681,37.49522941823122,127.02913698209235,129.0,112.0,taxi_43,picked
dyn_pax_13,17.0,2026-09-07 09:00:17,521766175#1,company|restaurant|subway_entrance,,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,71.0,54.0,taxi_38,picked
dyn_pax_14,18.0,2026-09-07 09:00:18,26163000#3,restaurant,,602.970622715944,1275.0711016561868,37.50302824900089,127.02750144434575,81.0,63.0,taxi_10,picked
dyn_pax_15,20.0,2026-09-07 09:00:20,975332778#1,bus_stop,,681.6099970732737,721.9380561808346,37.49806030190971,127.02852170075586,110.0,90.0,taxi_41,picked
dyn_pax_16,21.0,2026-09-07 09:00:21,417933642#0,restaurant|bus_stop,,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,109.0,88.0,taxi_respawn_17,picked
dyn_pax_17,23.0,2026-09-07 09:00:23,218857636#1,residential|company|restaurant|bus_stop,,297.92905089287035,623.2061345250047,37.49709839153085,127.02420706961871,102.0,79.0,taxi_respawn_28,picked
dyn_pax_18,24.0,2026-09-07 09:00:24,521770116#2,company|restaurant|bus_stop,,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,70.0,46.0,taxi_respawn_29,picked
dyn_pax_19,27.0,2026-09-07 09:00:27,-239954462#0,company,,177.59108854633376,1424.6091910087337,37.50429488616932,127.02265605240045,106.0,79.0,taxi_2,picked
dyn_pax_20,28.0,2026-09-07 09:00:28,521766180#1,company|restaurant|bus_stop,,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,105.0,77.0,taxi_16,picked
dyn_pax_21,29.0,2026-09-07 09:00:29,521766175#1,company|restaurant|subway_entrance,,332.9365590021661,1411.5585828157227,37.504206724109,127.02441570308932,108.0,79.0,taxi_47,picked
dyn_pax_22,32.0,2026-09-07 09:00:32,1117538957#3,restaurant|subway_entrance|bus_stop,,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,72.0,40.0,taxi_11,picked
dyn_pax_23,34.0,2026-09-07 09:00:34,1229817205#1,residential|bus_stop,,631.6400080768872,572.7061575261558,37.49670653972221,127.02799208080955,106.0,72.0,taxi_40,picked
dyn_pax_24,34.0,2026-09-07 09:00:34,218877837#2,company|restaurant|bus_stop,,479.4555212141038,978.0213907550284,37.500328997763305,127.02617530290202,68.0,34.0,taxi_31,picked
dyn_pax_25,35.0,2026-09-07 09:00:35,521770116#2,company|restaurant|bus_stop,,432.3182248087171,1108.514093563608,37.50149560521279,127.02561136613096,122.0,87.0,taxi_46,picked
dyn_pax_26,35.0,2026-09-07 09:00:35,-117823785#1,restaurant,,983.1954817367493,635.6880668681273,37.49734021138362,127.03195197441553,118.0,83.0,taxi_6,picked
dyn_pax_27,37.0,2026-09-07 09:00:37,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,124.0,87.0,taxi_5,picked
dyn_pax_28,37.0,2026-09-07 09:00:37,417933642#2,residential|restaurant,,976.5976168723116,645.9370182109647,37.49743129415275,127.0318749523804,122.0,85.0,taxi_29,picked
dyn_pax_29,37.0,2026-09-07 09:00:37,557469234,restaurant,,982.7249512156621,987.801549540822,37.50051207965727,127.03186337298402,96.0,59.0,taxi_respawn_25,picked
dyn_pax_30,38.0,2026-09-07 09:00:38,305539406,company|restaurant|subway_entrance,,566.389495917364,736.5285064605782,37.49816998085155,127.02721550408178,82.0,44.0,taxi_23,picked
dyn_pax_31,38.0,2026-09-07 09:00:38,417933642#0,restaurant|bus_stop,,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,169.0,131.0,taxi_respawn_32,picked
dyn_pax_32,39.0,2026-09-07 09:00:39,178441450#1,residential|company|restaurant|bus_stop,,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,75.0,36.0,taxi_respawn_40,picked
dyn_pax_33,41.0,2026-09-07 09:00:41,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,175.0,134.0,taxi_respawn_37,picked
dyn_pax_34,41.0,2026-09-07 09:00:41,-417750337#6,restaurant,,503.6615133291097,1089.1021319971503,37.50133422142063,127.0264226479345,284.0,243.0,taxi_20,picked
dyn_pax_35,43.0,2026-09-07 09:00:43,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,75.0,32.0,taxi_25,picked
dyn_pax_36,44.0,2026-09-07 09:00:44,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,169.0,125.0,taxi_3,picked
dyn_pax_37,46.0,2026-09-07 09:00:46,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,86.0,40.0,taxi_respawn_15,picked
dyn_pax_38,46.0,2026-09-07 09:00:46,-417750354#1,restaurant,,946.150029211292,974.2465578508335,37.500383078435064,127.03145303198383,110.0,64.0,taxi_4,picked
dyn_pax_39,51.0,2026-09-07 09:00:51,521766180#1,company|restaurant|bus_stop,,466.73410130235357,1169.2838037446552,37.502049542882666,127.02598608796039,418.0,367.0,taxi_respawn_13,picked
dyn_pax_40,51.0,2026-09-07 09:00:51,541692164#1,subway_entrance,,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,103.0,52.0,taxi_8,picked
dyn_pax_41,52.0,2026-09-07 09:00:52,218877837#2,company|restaurant|bus_stop,,479.4555212141038,978.0213907550284,37.500328997763305,127.02617530290202,75.0,23.0,taxi_32,picked
dyn_pax_42,52.0,2026-09-07 09:00:52,541692164#1,subway_entrance,,271.6277521231475,1406.6420105391767,37.5041508337347,127.02372362926798,110.0,58.0,taxi_9,picked
dyn_pax_43,60.0,2026-09-07 09:01:00,218877837#2,company|restaurant|bus_stop,,479.4555212141038,978.0213907550284,37.500328997763305,127.02617530290202,72.0,12.0,taxi_36,picked
dyn_pax_44,61.0,2026-09-07 09:01:01,256787796#2,restaurant,,573.8171824012851,1000.9225059734806,37.50055312725627,127.02723680274495,120.0,59.0,taxi_respawn_36,picked
dyn_pax_45,64.0,2026-09-07 09:01:04,-417933645#2,company|restaurant|subway_entrance,,701.1658676593129,719.5455833044954,37.49804244093877,127.02874337560036,203.0,139.0,taxi_19,picked
dyn_pax_46,66.0,2026-09-07 09:01:06,417933642#0,restaurant|bus_stop,,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,181.0,115.0,taxi_42,picked
dyn_pax_47,67.0,2026-09-07 09:01:07,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,127.0,60.0,taxi_30,picked
dyn_pax_48,67.0,2026-09-07 09:01:07,506191135#3,residential|company|restaurant|bus_stop,,238.79972345576414,789.4714057742513,37.49858497042428,127.023499044737,144.0,77.0,taxi_44,picked
dyn_pax_49,69.0,2026-09-07 09:01:09,1229817205#0,company|subway_entrance|bus_stop,,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,191.0,122.0,taxi_17,picked
dyn_pax_50,70.0,2026-09-07 09:01:10,256787796#2,restaurant,,573.8171824012851,1000.9225059734806,37.50055312725627,127.02723680274495,164.0,94.0,taxi_26,picked
dyn_pax_51,72.0,2026-09-07 09:01:12,521766175#3,company|restaurant|subway_entrance|bus_stop,,373.6701172395771,1298.610217621072,37.50319695740621,127.02490310718325,126.0,54.0,taxi_respawn_3,picked
dyn_pax_52,73.0,2026-09-07 09:01:13,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,156.0,83.0,taxi_respawn_12,picked
dyn_pax_53,77.0,2026-09-07 09:01:17,1376141182#0,bus_stop,,385.7154046370183,1301.0311255965628,37.50322104370192,127.02503873135461,136.0,59.0,taxi_respawn_6,picked
dyn_pax_54,80.0,2026-09-07 09:01:20,1376141183#0,bus_stop,,548.2528111146681,901.2117688498424,37.49965007283687,127.02697139402301,200.0,120.0,taxi_28,picked
