person_id,request_sec,pickup_datetime,edge_id,origin_zone,dest_category,x,y,latitude,longitude,pickup_sec,wait_sec,taxi_id,status
dyn_pax_1,3.0,2026-07-03 09:00:03,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,108.0,105.0,taxi_respawn_15,picked
dyn_pax_2,5.0,2026-07-03 09:00:05,1229817205#0,company|subway_entrance|bus_stop,,599.2457558679199,652.2907550986157,37.497417346160496,127.02760695963683,106.0,101.0,taxi_respawn_31,picked
dyn_pax_3,8.0,2026-07-03 09:00:08,178441450#1,residential|company|restaurant|bus_stop,,282.90243066757296,609.4157395563556,37.496971320837204,127.02404044855805,98.0,90.0,taxi_39,picked
dyn_pax_4,11.0,2026-07-03 09:00:11,417933642#0,restaurant|bus_stop,,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,108.0,97.0,taxi_respawn_17,picked
dyn_pax_5,15.0,2026-07-03 09:00:15,1117538957#3,restaurant|subway_entrance|bus_stop,,465.5082521847807,644.8780924026132,37.49732530507706,127.02609663221197,28.0,13.0,taxi_16,picked
dyn_pax_6,17.0,2026-07-03 09:00:17,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,69.0,52.0,taxi_12,picked
dyn_pax_7,18.0,2026-07-03 09:00:18,-506191135#2,residential|bus_stop,,236.19733776439384,769.6838415951818,37.49840622577806,127.02347432089968,25.0,7.0,taxi_15,picked
dyn_pax_8,23.0,2026-07-03 09:00:23,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,203.0,180.0,taxi_respawn_30,picked
dyn_pax_9,28.0,2026-07-03 09:00:28,375049565#6,restaurant|subway_entrance|bus_stop,,789.5153251748014,798.8522330112556,37.49877353199428,127.02972351946808,74.0,46.0,taxi_25,picked
dyn_pax_10,29.0,2026-07-03 09:00:29,417933642#0,restaurant|bus_stop,,1041.0954363710525,463.30841921497654,37.49579826441859,127.03264736696761,64.0,35.0,taxi_respawn_22,picked
dyn_pax_11,32.0,2026-07-03 09:00:32,-504509918#2,company|restaurant|bus_stop,,398.9694242295193,827.4758220967593,37.49895762305832,127.02530099003066,99.0,67.0,taxi_11,picked
dyn_pax_12,37.0,2026-07-03 09:00:37,-379463134#2,restaurant,,527.5499142349145,1277.2476095039178,37.503033607059436,127.02664812966836,208.0,171.0,taxi_23,picked
dyn_pax_13,38.0,2026-07-03 09:00:38,521770119#1,restaurant|bus_stop,,527.3115514435282,995.8620162900467,37.50049875494786,127.02671217090477,235.0,197.0,taxi_35,picked
dyn_pax_14,40.0,2026-07-03 09:00:40,218873820#0,restaurant|subway_entrance|bus_stop,,628.9829311132032,562.4061665928522,37.49661325243901,127.02796447999128,122.0,82.0,taxi_40,picked
